CSC,UPC
012284,8066040230
012286,8066040235
012287,8066040233
014854,5453100001
015172,850001901154
015177,15177
015183,15183
015187,5000190111
015188,5146000230
015196,850001901659
015204,15204
015206,5000190192
015248,8427900573
015296,8068650043
015320,5146000236
015492,5003759603
015518,9471263358
015530,818844023747
015534,15534
015578,8427900575
015856,8043258617
015860,15860
015863,8043210832
015864,15864
015870,8112800214
015890,8835213085
015911,8366487399
015913,8366487385
015915,8366487251
015918,15918
015924,15924
015933,1651190528
015934,15934
015937,8955200320
015940,8954038396
015945,8366487249
015961,4904230044987
016372,9674900219
016373,9674900387
016374,16374
016375,9674900349
016377,16377
016379,9674900424
016380,16380
016396,8112800106
016466,8800402797
016517,8024400212
016518,8024400211
016562,8048000300
016567,16567
016580,8068601540
016582,16582
016620,8218400594
016634,16634
017756,
017766,8800402134
017768,8800402136
017827,17827
017830,8800404811
017900,
017913,9674900287
017914,17914
017916,9674900006
017917,9674947221
017919,9674900074
017920,9674901018
017921,9674900483
017929,9674900386
017943,
017946,8024400773
017948,8410411211
018606,18606
018627,8600326733
018628,8600326731
018656,9674920056
018660,5083100201
018661,18661
018672,8366487450
018856,18856
018858,9674903153
018859,9674903155
018860,9674900265
018991,18991
018997,81479401097
019009,5570900030
019017,19017
019026,8068603440
019044,19044
019480,19480
019481,8524650122
019486,8524650010
019487,19487
019492,8524650163
019494,8524650153
019497,8524650179
019498,8524650156
019499,19499
019500,8524650216
019565,8524650173
019876,19876
019878,19878
019880,3938300718
019976,19976
019978,19978
020146,
021242,8066000116
021244,8066000114
021248,80660001173
021259,8835214021
021260,8835213950
021261,8835213915
021279,
021383,21383
021443,8800403071
021480,8800402104
021482,8800402082
021492,21492
021538,8800401858
021540,21540
021589,8800400551
021592,
021596,8954014621
022175,8043256517
022178,22178
022180,22180
022184,22184
022198,22198
022207,8112801316
022208,22208
022214,8112801168
022215,8112800150
022222,22222
022228,8112803896
022241,8122800193
022244,8835213079
022249,8112800103
022254,8112800239
022257,8112810241
022258,8835213430
025013,9674900474
025039,8218400706
025068,8835213967
025070,5003036511
025083,25083
025090,25090
025114,25114
025163,25163
025260,5204500760
025303,8218400651
025388,5149736384
025408,25408
025479,8200079842
025603,8770000035
025604,8700000765
025606,8700080225
025607,8700000732
026513,4023237813
026555,9674900273
026567,8218400481
026585,8218403871
026586,8218408296
026589,8218403874
026606,8807600643
026617,26617
026618,3938300985
026665,26665
026667,6567400015
026673,8200079096
026697,5000190116
026707,4023237912
026710,26710
026712,26712
026720,5751900429
027021,8200076608
027022,8200076607
027023,27023
027025,8200075296
027036,
027037,8200075945
027039,9492234780
027040,5439600500
027041,5439600519
027042,9492234668
027044,27044
027048,8068600442
027056,8068601040
027063,3938300650
027066,8068643604
027079,3125900695
027094,9492286817
027249,27249
027266,5006600700
027283,27283
027380,8048000306
027410,8068600606
027434,27434
027475,27475
027505,5439600516
027516,3938300594
027523,9492238173
027544,8068600102
027554,8200000254
027560,8907685475
027570,27570
027605,27605
027650,27650
027719,27719
028210,8048000211
028235,8048030103
028236,8144011331
028238,8144011301
028279,8068602114
028281,8068604359
028296,5240500721
028329,860008627551
028350,28350
028465,86785012346
028467,28467
028472,28472
028477,28477
028485,8112800520
028617,8366487481
028624,8366487344
028625,8366499043
029566,9674900201
029568,9674920030
029902,6113900046
029911,860008797391
030058,8292821021
030234,8625940789
030236,8625940792
030238,8068612212
030316,8860000002
030318,886003
030322,6160200041
030339,860356000945
030666,6416400000
030870,8410430253
031066,5751900412
031133,8955208285
031208,8559210352
033715,33715
034006,3522900030
034007,3522983522
034008,8700000170
034014,3522900113
034026,8700000186
034030,8700080499
034036,3522900133
034052,3522900830
034076,3522900630
034116,3522900230
034122,34122
034149,7523000000
034155,34155
034158,8711606973
034188,8068693805
034244,8716101512
034747,8954043657
034748,34748
034753,8366486921
034759,8366486972
034819,34819
034820,34820
034821,34821
034839,34839
034919,8970877822
034935,8970877642
034962,34962
034972,8970852242
034984,34984
034995,8970853042
035109,
035242,8068692941
035284,8410420095
036188,8860000010
036261,36261
036482,36482
036494,36494
036560,6815400020
036576,36576
036585,641640004
036603,3867699955
036618,8500026151
036639,3867699960
036672,36672
036673,5751904148
036711,8575194193
036759,6113900044
036764,8200078650
036769,36769
036772,8143471023
037368,5928800732
037414,8800403620
037416,8800403618
037417,8800403655
037418,8800403583
037438,5003881502
037477,8310351726
037478,8310351716
037523,8711601912
037528,8711601910
037541,811751023039
037574,6000218345
037658,6535300023
037673,86000879737
037739,37739
037741,37741
037886,8043240243
038174,38174
038176,38176
038177,38177
038178,619947000037
038179,619947000044
038199,8410426201
038221,850053006166
038225,850053006173
038508,5641700302
038520,8800402268
038572,5859400413
038577,8068689603
038847,8068689609
039079,6000879735
039101,8559216475
039124,8410422005
039126,8410422001
039943,39943
039995,5606500249
040053,5606500241
040055,5606500243
040089,6152600262
040126,9674900048
040193,8500002231
040277,5751900406
040327,5606500208
040370,9674900020
040438,5751900401
040503,8559212044
040535,8559212064
040589,8800401201
040594,8500002033
040600,9674920219
040656,8559214595
042031,9674920311
042065,8396071641
042158,42158
042166,8800403654
042186,8800403801
042225,9849800101
042233,85200027521
042242,5688122401
042327,8829110005
042370,8048050540
042377,42377
042382,8800401516
042385,8913204822
042437,8500002016
042509,42509
042513,8410440018
042566,8427991114
043076,9674908643
043086,8048040063
043095,8048000483
043109,8048005540
043123,43123
043124,8048001560
043126,8048001540
043127,8048001530
043128,8048001520
043134,8048035560
043136,8048035541
043138,8048035520
043145,8048000383
043156,8048009540
043166,8048034540
043174,8048000415
043205,8048000152
043647,8800403710
043666,43666
043721,5235500400
043747,8048098427
043777,8200079138
043779,7465603131903
043795,5644200591
043848,8068614112
043860,8954053555
043874,5644200508
043876,5644200509
043878,5644200510
043885,7594003629441
044081,9674908659
044083,9674900151
044087,9674900252
044134,8800401789
044647,738676999570
044706,8410430153
045018,8410724252
045036,8410424265
045064,8559220046
045066,9559220044
045068,8559220041
045094,8559220036
045096,8559220034
045098,8559220031
045218,8900000186
045429,45429
045884,8366487475
045886,8366486446
045887,8366486837
045888,8366486873
046002,5688100464
047786,8954012932
047806,8954016891
047812,8068697101
047816,8954012877
047821,80686966142
047829,8068696601
047865,8048000292
047896,8469215054
048105,8811015062
048106,8811215055
048108,8811015058
048126,8811215305
048141,48141
048164,8811215105
048176,48176
048225,8484868030
048375,48375
052563,8500000915
052582,8500000381
052583,8500000382
052584,8500000393
052593,8500000421
052594,8500000426
052596,8500000413
052598,8500000415
052599,8500000429
052806,8470400007
053206,8800404548
053216,8800404577
054056,88352118604
054646,8835211983
055716,55716
056326,8835211867
056749,5751900456
058256,58256
058261,816751022068
058782,58782
058801,8200074350
058838,8200019032
058868,8200019034
058872,8200075510
058874,58874
058875,8200073036
058978,58978
058979,58979
059036,8804015220
059038,8800401519
059100,9674902533
059101,9674902191
059119,59119
059154,59154
062089,8954042324
062212,62212
062356,62356
062367,62367
062374,62374
062375,62375
062377,62377
062420,8602400999
062622,9127800246
062787,62787
062796,8955258496
062800,8955258486
062804,8955200239
062806,8955258500
062808,8955258502
062809,8112800075
063124,63124
064171,64171
064193,8330000140
064250,8000400203942
064255,6535300021
064334,8807618819
064336,8975626137
064339,8807618604
064348,8807618739
064356,8036853300
064389,8807618539
064414,8975626008
064418,8807618372
064440,8807618329
064489,64489
064512,8807618045
064529,813497006109
064573,8807617908
064868,8800400928
064876,8954014375
064914,8807618069
064933,64933
064939,8807618154
064977,064977
064996,8366437134
065011,65011
065016,65016
065017,65017
065047,65047
065066,8800403674
065118,65118
065125,8811093104
065126,8811093103
065127,65127
065140,8051602014
065467,9856300262
065482,8366487408
065487,8043211733
065489,8112800290
065490,8112800291
065533,8807618724
065737,8366487496
065755,8710625700040
065829,65829
065876,65876
065896,8723621035
065906,8975623470
065961,8976442103
065962,8976442105
065963,8036893702
065965,8036893703
066052,66052
066972,66972
066993,66993
067006,8954032849
067032,9499300200
067067,67067
067134,8678556066
067192,8142514010
067235,67235
067265,8800403957
067266,8800403690
067317,67317
067346,67346
067388,8410598101
067524,9854014563
067526,8954045615
067527,8954012270
067528,8954012269
068611,8559211704
068817,68817
068846,8835210726
068848,8835210999
069618,8800402030
069656,8800414404
069706,8800400960
069711,8800400955
069946,8676752026
071446,8068628140
071620,71620
071732,71732
071826,9674918009
071890,71890
072196,8835211879
072300,72300
072356,8200077628
074086,8700000311
074090,8700000551
074091,74091
074111,74111
074142,8800403795
074256,8410410001
074740,9880400900
074782,8218456110
074801,8218400437
075165,8515687500
075172,8625943720
075174,8625943726
075176,8625943724
075181,8515677500
075183,8515667500
075268,75268
075876,8835212353
077474,8955292022
077482,8559211974
077486,8800401508
077488,8800401506
077582,77582
077583,77583
077632,8200073291
077637,8200073153
077647,8700000922
077649,77649
077658,8200000122
077674,8200000104
077683,8200075961
077688,8200073286
077698,8200000386
077740,8200000396
077776,8043256017
078186,8068603603
078198,860007057809
078214,8068600295
078257,78257
078293,8200079942
080023,8024400371
080024,80024
080129,8835213976
080130,8835213147
080145,9674900369
080334,9685913745
080345,80345
080365,80365
080394,8800402282
080421,8438036614
080423,8438036104
080424,8438036204
084154,84154
084159,8900011835
084170,84170
084195,84195
084211,8900010663
084403,8800403021
085186,8954012531
085303,85303
085347,8835214014
085416,88352118765
085441,85441
085526,85526
085676,85676
085764,8807618795
085788,85788
085869,85869
085898,8835211826
086666,86666
086669,86669
086670,86670
086673,86673
086692,86692
086707,86707
086715,86715
086765,86765
086769,86769
086771,86771
086796,9674921388
086821,86821
086843,86843
086861,86861
086873,8800403457
086886,8854410905
086888,8854401891
087360,87360
087380,87380
087385,87385
087403,87403
087408,87408
087410,87410
087416,87416
087481,87481
087482,87482
087484,87484
087485,87485
087499,9843200200
087509,87509
087510,87510
087513,87513
087516,87516
087584,87584
088015,9674990854
088018,9674990803
088024,9674900136
088036,88835212147
088039,88039
088076,88076
088095,88095
088104,88104
088116,88116
088146,88146
088163,88163
088186,88186
088192,88192
088209,88209
088280,88280
088286,88286
088294,88294
088581,88581
088588,88588
088603,88603
088610,88610
088647,88647
088685,88685
088687,88687
088690,9843200245
088693,88693
088709,88709
088729,88729
088730,88730
088739,88739
088741,88741
088796,8954013528
088804,88804
088805,88805
089198,89198
089200,89200
089204,89204
089206,89206
089208,89208
089215,89215
089230,89230
089242,89242
089256,89256
089268,89268
089274,89274
089278,89278
089286,89286
089290,89290
089292,89292
089301,89301
089329,89329
089696,89696
089699,89699
089733,89733
089784,89784
089786,89786
089787,89787
089796,89796
089836,89836
089838,89838
089846,89846
089882,89882
089946,89946
089958,89958
089959,89959
090028,9479909064
090043,90043
090084,9479912015
091424,9798580600
091544,9798528100
091554,9798522500
091566,9798527400
091574,9798527700
091670,9798528300
091775,91775
091795,91795
091815,91815
091914,91914
092024,9479908022
092124,92124
092134,92134
092204,92204
092272,92272
092294,92294
092417,92417
097063,97063
097064,97064
097065,97065
097067,97067
097530,97530
097574,97574
097577,97577
097584,97584
097588,9955211008
097662,97662
097672,97672
097831,97831
097859,97859
098016,98016
098064,98064
098144,98144
098154,98154
100233,2081593203
100258,2173300325
100264,8700007253
100306,2173300307
100344,100344
100349,5672400630
100360,8711600188
100366,8832000444
100381,8175382993
100430,8048098359
100499,8200078901
100506,100506
100507,8976821107
100508,8108453007
100509,9674901064
100520,100520
100532,8901618247
100858,5705000518
100865,8200079220
100886,2704041177
100891,7594003629403
100895,2772401333
100901,5204500735
100923,100923
100944,8200079260
100954,8068602762
100973,8807618468
100992,100992
101052,8112800261
101086,9674900278
101102,8807618498
101103,8515637513
101104,8200079388
101139,850015676369
101386,2081595033
101391,818844023792
101423,8515637514
101449,8308900024
101457,101457
101475,8976897019
101485,8807618622
101488,8807618623
101500,101500
101507,9856300266
101515,8800404747
101519,60116321234
101522,8744038502
101526,101526
101527,816511905259
101530,8500303520
101548,8068683664
101909,8600326725
101915,5705000535
101916,2081593265
101917,812459014664
101928,101928
101934,5005209810
101943,8068600434
101944,8524650241
101962,101962
101996,101996
101997,101997
102010,5149732637
102014,9674900459
102015,8308900032
102020,102020
102023,3604000747
102039,7360400529
226910,226910
229120,9798582795
229810,8700035244
230770,760020135188
231385,8700034743
236600,3371236170759
237200,8700033669
241070,8396014401
241140,8124850020
244100,244100
244135,244135
250905,8983200004
252595,8469240024
252632,8469262301
252645,252645
252690,252690
252900,8469244024
275250,8469262599
277634,8678519251
277978,8366487455
278093,278093
278215,5362510340
279650,8974476409
281210,5976033211
281218,5976033111
281332,281332
281622,281622
282390,9055950100
282705,282705
282736,3125902717
283720,3105714950553
284450,8941900020
284455,8941900021
284460,8941900011
317424,8425585037
319592,8425585041
325026,8425560014
325030,8425560008
325050,80368998003
329515,8847402240
329940,8427997872
329955,8427998197
341160,8981950241
341415,8689108382
341446,4878960003
341649,8002235007337
341743,8500001217
341937,8974475195
342020,7739700001
342582,8974433527
342705,8469242194
349050,349050
349600,8974476643
349810,8974476647
352510,8469247980
353600,8469242204
353805,353805
354315,8941900210
354317,8469243924
355397,355397
355471,8981911662
355750,8678521448
355755,8678521150
355800,8678521308
355805,8678500003
356213,356213
357165,8469247060
358000,8469242144
367942,8032894420154
368152,368152
368180,736040000822
368896,9998600100
369525,369525
369650,369650
370188,8724188109
370190,370190
371600,371600
373060,8469247994
374848,657875000019
375300,8689102361
378490,378490
378658,8427997763
378861,8427998810
378910,8974476548
378915,8974476550
383840,8052745810026
383976,9870927005
384125,384125
384131,384131
384134,384134
384137,4878950014
384600,384600
384606,384606
390000,9870943410
390020,9870943740
400421,7405300109
400425,400425
400426,874053000412
400427,740530017
400715,8904609603
400770,7809625500093
401170,8012000028
403736,8981906720
403760,403760
403777,8974475052
403779,8974475050
403784,9318560010034
403985,804387001024
404010,404010
404020,8811083129
404040,8811083126
404115,8832034102
404362,7804639690556
404364,7804639690372
404475,852835104810
404478,404478
404485,5283210538
405256,9870908860
405263,9870908853
408673,6774900210
408700,6774900227
408771,6774901802
408871,408871
408872,408872
408874,408874
408875,408875
408878,736040541677
408879,408879
409090,809537002005
409133,9479902073
409712,8341700767
409900,8974442370
410295,5977500115
410512,8289600022
410514,8289610013
410598,8425510812
412842,8483752416
412844,8483752072
413090,8678866699
415423,415423
415425,415425
415500,5228200297
415610,8678545000
415740,8427646100956
415850,9659900202
415880,9659900203
416044,767749006945
416165,416165
416170,416170
416272,416272
416360,8437010828171
416361,8437014636307
416402,6009835630783
419911,9991100046
419952,419952
419955,419955
419959,419959
419961,419961
419973,8981972144
420028,8143431530
420430,8043234107
420435,8043234007
420480,8043235407
420536,9492222084
420668,7066100816
420686,7066100802
421065,809537000094
421110,8974432725
421137,421137
421151,421151
426934,8689108304
427810,8811015896
428390,8974440255
428448,8974440258
428700,8974440254
428715,8312000227
428815,8437016956236
428850,428850
429085,429085
429149,8823200316
429411,429411
429423,429423
429460,9870919800
429678,9813733343
429688,429688
429709,85000012017
429730,429730
440457,8012011503
440980,8012028151
441125,8012028156
441900,8579806872
441942,441942
441955,441955
441962,441962
441976,8500001774
441977,8500002348
441978,8500002490
441988,8500003214
441991,441991
442277,442277
442320,9991100009
442385,5789172091
442386,5789171559
442410,5171800002
445020,8088749631
445022,8088749643
445030,8088749385
445040,8088749398
445073,8088749396
445100,8088749374
445140,8678804227
445270,8858600924
445300,8224201495
445303,8224213741
445307,8224201041
445315,8224201606
445605,8981905196
445800,8981900347
445801,445801
445816,981906822
445891,8143471014
450769,4837500054
450771,4837500247
450833,8500001799
451730,6494500000
451750,8500002042
452237,8383700610
452241,8383700617
452500,5789179920
452926,8105400209
452963,8981953701
455350,5662200111
455901,455901
456384,8130803566
456386,8130800334
456392,5644200560
456473,456473
456477,456477
460389,9794100052
460439,8130800372
460440,8130859187
460443,8130800028
460448,8130800200
460450,8130800125
460480,8600325600
460539,5772572149
460667,9040900252
460672,8500002030
460674,8500002074
460676,8500002379
460677,8500002610
460682,460682
460685,8858601128
460784,460784
460938,6957601926
463290,8468700106
463350,8308550250
463900,8503020032
463906,8503020031
464000,464000
464230,9865284001
464450,8689108318
464475,464475
464500,464500
464507,464507
464525,464525
464550,464550
464685,8289678040
464700,8289670013
465900,8291500856
466155,8130832497
466250,466250
468840,8072200004
468843,468843
468858,8072000063
468870,9991100066
468914,767749015152
469465,8500000947
469662,8500001716
470127,8500000501
470200,5226000400
470240,5644200535
470250,5228200280
471200,8500001413
471239,8224201384
471244,8224229343
471250,8224229493
471780,471780
471800,471800
476484,8858600785
476492,476492
476493,476493
476530,476530
476576,8224292343
477470,477470
477510,8912128812
477520,8912114842
477790,8912140852
477801,8912134852
477805,8912118852
477852,477852
477880,5740700206
477884,5370600201
478060,8898500013
478062,8898500012
478071,478071
482000,482000
482600,8474500001
482610,8474500006
482620,8520010225
482705,8597603406
483202,483202
483204,483204
483250,483250
483420,8517180004
483625,8689102543
484295,8500001164
484705,8500001163
485388,8500001526
485390,8500022912
485449,9998807191
485459,9801200270
485473,9998807136
490372,9141100112
490394,490394
490618,8601400074
490636,490636
490638,8601400075
490674,8858600025
490692,490692
490853,6867511842
490934,8105438435
490936,8105438447
490938,8105400574
491040,9645200100
491067,9819400208
491114,491114
491116,491116
491118,8500002536
491122,8500002534
497948,497948
498005,8600305184
498012,8308522026
498015,8600300160
498027,8600306191
498033,8600300042
498040,8600309193
498044,8600378021
498060,8600306192
498065,8308590628
498105,8600381185
498110,8600381385
498118,8600300049
498120,8600300050
498123,8600300339
498124,8600300340
498520,8600310185
501962,8469261764
501982,501982
502175,8771265126
502200,8771210124
503800,503800
503810,503810
503815,503815
504400,8600325800
504766,8689107291
506200,8520000578
506207,5913900192
506450,8823200513
506470,8823200261
506970,652935100487
506978,5293510044
506987,8858600534
507010,8600326100
510570,8858660791
510572,8858666193
510605,8858660183
510606,510606
510700,8858660283
510720,8858600075
510920,8981904585
511030,8981904240
511040,8981904441
511222,511222
511290,511290
511495,8869284021
511580,8869286023
511625,8869286405
511880,8859375006
511890,8859380004
513070,9801200261
516736,8682830025
516737,8682830026
516800,8500000249
516810,8500000269
516815,8500000223
516820,8500000251
516936,5348200500
516937,5348200506
516938,5348200505
516939,5348200507
516974,85211469075
516976,516976
516980,8521449075
517007,5603600104
517009,56036100151
517010,5603600100
517020,86003278801
543400,8500001973
544075,544075
544077,544077
544078,8500001444
544079,8500001443
544100,8500003192
544109,8500001668
544110,8500001667
544117,8500001813
544120,8500002115
544130,8538686000
544134,8538686321
544637,544637
545264,9450900058
545270,9450900710
546436,8981976009
546575,8981907296
551320,8469247934
551365,551365
551380,8469247904
551880,8500001637
551896,551896
552225,8105481440
552500,8383700576
552503,8383700303
552607,552607
552810,5644200559
552845,8981954002
552925,8190863107
553003,553003
554730,8981905509
554800,554800
555458,555458
555630,555630
560755,560755
560930,560930
560947,6957601921
561015,8224201325
561022,8224201293
561023,8224201569
561029,8224201042
561032,8224201331
562180,8249108202
562287,960254960254
562400,562400
562460,8364887131
562470,8364800015
562490,6577600005
562496,562496
562778,8468700744
562780,8858600020
566200,566200
566202,566202
566204,566204
566215,566215
566221,566221
566225,8308520052
566375,8312010289
566460,8312010279
566520,8321010299
566575,8312010039
567170,567170
567415,8500001582
567450,567450
568100,8072000001
568105,8072000062
568760,8500000617
568832,8500000478
575562,575562
575564,575564
575722,8130800444
575820,575820
578900,8912106882
578903,8912106881
579058,8912129852
579185,8912135852
579271,7246241160
579279,8105499733
579682,579682
579685,8985000038
579689,8898500011
579693,8898500048
579750,8444420021
579770,579770
579772,579772
586415,8597603407
587565,587565
587572,8453000001
587580,587580
587591,5955100129
587592,5955100100
588531,588531
588634,9998807178
588637,9998871393
588640,9998807105
588642,9998807189
588645,9998807115
588713,588713
588715,588715
588732,9801200232
588755,8981906008
588800,588800
596240,8682800015
596405,8682800003
597328,9120209724
597774,597774
600318,8698200100
600600,8500000120
600640,8500000679
602520,602520
602686,8453000011
604152,604152
604320,604320
606290,8600387188
606293,8600387388
606450,8600346192
606472,8600300269
606476,8600336193
606482,8600378036
617490,8841578465
617510,8841788087
617530,8841788027
617540,8105418440
617541,617541
617558,617558
617570,617570
617585,617585
617590,8869202004
617600,6961120028
617610,769611200314
617614,6961100029
617830,7719000140
622753,622753
622755,8858699948
622900,622900
622910,622910
630780,8520000069
630782,8520000068
630803,8520000057
630810,8520010026
630815,8520000056
630845,8941925808
630948,6626292651
631069,631069
631070,631070
632791,8601280201
632792,632792
632811,9875600104
632813,632813
632827,8210071451
632850,8500001143
632853,9450900876
632870,632870
635355,635355
635765,635765
636600,8963624010
638085,8500001812
639620,639620
639750,639750
639948,639948
639950,7133823367
641000,8012028196
641562,8130800480
642100,642100
642105,642105
642106,8500002587
642108,8500002647
642110,8500002045
642112,8500002060
643030,8981909029
657015,8500000182
658205,856036001074
658896,8483754663
659967,8858601253
659971,8858601110
662536,662536
665750,665750
667460,8600325105
670200,946000006
674000,8500000125
674030,8500000692
674340,9865290007
676046,8600382064
676050,8600384185
680060,6961100020
680069,680069
681360,681360
705123,705123
705672,8175382570
707200,8860100300
707305,8860100500
707325,707325
708710,708710
709090,8175383138
709105,8175383315
709306,9274307346
709600,8487880000
710590,8811055605
710701,8811255755
710806,8811255105
710910,8811055125
711307,8700010380
711310,8700010381
711833,8858600389
723700,723700
723720,8678521211
723726,8974476115
724545,8130800060
724650,8130800373
725450,725450
725510,8130800132
727225,727225
727510,727510
727550,8832070007
728310,8016441150756
728720,8935201025
728740,8470401069
728795,8500001773
728796,8500002284
728799,8500003244
729155,8751250005
741690,741690
744200,8380404315
744205,8380404721
744400,8380404723
744403,8380404316
744640,8380404716
745405,8515500001
745620,8858660024
745626,8858600018
747100,747100
748090,748090
748100,748100
750780,750780
751400,8470409123
751405,8470409133
751429,8470409803
751605,8470409107
769555,8515500003
769925,8380404719
770380,770380
770450,8469250574
770478,8469251054
770790,8858600727
771052,771052
771152,771152
771154,771154
771158,771158
771160,848375004991
771166,848375005141
772645,772645
772649,772649
773584,773584
775460,775460
775600,775600
812131,8312001366
812132,8312001364
814575,8500000768
814578,8500000124
816170,816170
816172,816172
816302,8520000182
816305,8520000186
816307,8520000183
816308,8520000184
840523,840523
882300,882300
882306,882306
884016,884016
884024,884024
884026,884026
884064,884064
900125,900125
900126,900126
900127,900127
900128,900128
900129,900129
900132,900132
900135,900135
900136,900136
900137,900137
900139,900139
900145,900145
900147,900147
900158,900158
900169,900169
900172,900172
900173,900173
900176,900176
900322,900322
900323,900323
900324,900324
900325,900325
900333,900333
900334,900334
900337,900337
900338,900338
900341,900341
900342,
900344,900344
900345,900345
900358,900358
900361,900361
900366,900366
900368,900368
900372,900372
900459,900459
900469,900469
900512,900512
900525,900525
900538,900538
900550,900550
900551,900551
900553,900553
900555,900555
900559,900559
900560,900560
900561,900561
900562,900562
900563,900563
900565,900565
900566,900566
900567,900567
900695,900695
900696,900696
900697,900697
900698,900698
900699,900699
900700,900700
900701,900701
900702,900702
900705,900705
900706,900706
900707,900707
900773,900773
900801,900801
900802,900802
900807,900807
900814,900814
900818,900818
900928,900928
900934,900934
900945,900945
900946,900946
900947,900947
900949,900949
900950,900950
900958,900958
900967,900967
900970,900970
900975,900975
900977,900977
900979,900979
900982,900982
900983,900983
900986,900986
900987,900987
901469,901469
901480,901480
901481,901481
901488,9159699241
901489,9159699242
901490,901490
901491,9159699246
901492,9159699247
901497,901497
901499,9159699212
901504,901504
901506,9159699249
901507,9159699248
901513,901513
901517,9159699261
901518,9159699260
901523,901523
901677,901677
901678,901678
901680,901680
901682,901682
901683,901683
901687,901687
901688,901688
901694,901694
901695,901695
901700,901700
901701,901701
901704,901704
901705,901705
901707,901707
901712,901712
901713,901713
901714,901714
901850,901850
901851,901851
901853,901853
901854,901854
901855,901855
901857,901857
901858,901858
901873,901873
901886,901886
901888,901888
901906,901906
901907,901907
901908,901908
901909,901909
901910,901910
901911,901911
901912,901912
902005,902005
902006,902006
902007,902007
902008,902008
902009,902009
902011,902011
902029,902029
902042,902042
902052,902052
902054,902054
902055,902055
902057,902057
902058,902058
902059,902059
902064,902064
902065,902065
902066,902066
902305,902305
902308,902308
902318,902318
902329,902329
902335,902335
902338,902338
902339,902339
902341,902341
902356,902356
902359,902359
902360,902360
902385,902385
902386,902386
902388,902388
902397,902397
902406,902406
902415,902415
902573,902573
902578,902578
902579,902579
902591,902591
902593,902593
902598,902598
902607,902607
902611,902611
902616,902616
902617,902617
902619,902619
902626,902626
902629,902629
902639,902639
902654,902654
902668,902668
902669,902669
902791,902791
902793,902793
902801,902801
902806,902806
902814,902814
902816,902816
902827,902827
902834,902834
902845,902845
902846,902846
902849,902849
902852,902852
902854,902854
902855,902855
902858,902858
902860,902860
902861,902861
902965,902965
902966,902966
902967,902967
902977,902977
902979,902979
902980,902980
902986,902986
902988,902988
902995,902995
903034,903034
903099,903099
903137,903137
903157,903157
903159,903159
903248,903248
903287,903287
903306,903306
904052,904052
904054,904054
904072,904072
904153,904153
904164,9530113146
904186,904186
904220,904220
904225,904225
904287,904287
904288,904288
904325,904325
904417,904417
904443,904443
904444,9530113249
904445,904445
904474,904474
904475,904475
905152,905152
905193,905193
905247,905247
905253,905253
905265,905265
905266,905266
905267,905267
905268,905268
905287,905287
905313,905313
905319,905319
905358,905358
905369,905369
905377,905377
905388,905388
905398,905398
905409,905409
906105,906105
906106,9392400001
906123,906123
906135,906135
906151,906151
906167,906167
906182,906182
906209,906209
906223,906223
906240,906240
906255,906255
906318,906318
906334,906334
906359,906359
906373,906373
906388,906388
906414,906414
906729,906729
906738,906738
906788,906788
906803,906803
906810,906810
